User ID,Studio Profile ID,Classification,Completeness Score,Reasons,Recommended Action,Metadata
f52j3ix196yxpoph78qhomal,ksw9j0mc5bf63yt2h5eyiwm1,NEEDS_UPDATE,70,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
psvgmn4xkxjyph6okxi28z2r,yoblibgaip0agwp9mrw40e88,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
w1c63owri0ioba94d1qy6bxw,zmf72o6uya9sjomvq0ai2sav,NEEDS_UPDATE,80,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
lgikivs8vbuxt84628aazaim,cmfpsfqdg002lzjd0af3bhjmh,NEEDS_UPDATE,70,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
y6gf3s0yuo2ivbsumno6eozx,w93g1m4ytaop46bb3kks78dq,NEEDS_UPDATE,75,"Missing key fields: phone, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""]}"
g8mu28semiyq0km94vdl54fm,yjlh07bo6cnn9v7nra5o6tqo,NEEDS_UPDATE,80,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
ym26ohw16ixeymy3fk36y309,swihbihbsoimjno9to5zgiqv,NEEDS_UPDATE,70,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
e858ig3i8yfrmfhbmt6y5oi1,cmfpsfqdu002nzjd02faryd72,NEEDS_UPDATE,20,"Missing key fields: city, coordinates, about/description, phone, website, social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""coordinates"",""about/description"",""phone"",""website"",""social_links"",""services""]}"
g8jrbwcltm8z59bo42qgz8ky,stwb91d1p3ykkd8u1pqa4uo5,NEEDS_UPDATE,80,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
uq9x986zte13h3w5j6f94ajz,ddv88q7du9ab1ykrfnu0d0pl,NEEDS_UPDATE,70,"Missing key fields: services; URL issues: website_url: missing scheme, facebook_url: missing scheme, twitter_url: missing scheme, instagram_url: missing scheme, twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""website_url: missing scheme"",""facebook_url: missing scheme"",""twitter_url: missing scheme"",""instagram_url: missing scheme"",""twitter_url should be migrated to x_url""]}"
x6iax0eks25et5dod1w1gc4y,nfpvxuyin2jttle7243805m5,NEEDS_UPDATE,70,"Missing key fields: social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""social_links"",""services""]}"
r8ionryc84g5lhlw8f5g1b5m,tbvrnmk611vbuvfyvu67giry,NEEDS_UPDATE,70,"Missing key fields: social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""social_links"",""services""]}"
l3selghuhkw7ydw0sl3663nt,vmu4hhq9flyxemovaonbtyrc,EXCEPTION,70,"Missing key fields: city, services; URL issues: twitter_url should be migrated to x_url; Has coordinates but missing city",Reverse geocode coordinates to fill city,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""],""geodata_issue"":""coords_no_city""}"
j5etr768iupo5c0xsk4plezm,eovaq3gxad8p5jyfznkhug3v,NEEDS_UPDATE,70,"Missing key fields: phone, services; URL issues: twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
cg4f2ikxw35bz3qwtup80hi3,bphsle6lj87bxoa6l6bebi81,NEEDS_UPDATE,70,"Missing key fields: phone, social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""social_links"",""services""]}"
i30iydx3kcxvjff0lxnw9qw8,ptmbdk205gbqnro0a6ha99rw,NEEDS_UPDATE,75,Missing key fields: services; URL issues: website_url: missing scheme,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""website_url: missing scheme""]}"
lt995o3pgc16180g4g3e972b,ps97igmfrf8y74ifp5m1afx1,NEEDS_UPDATE,70,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
f0gaq86q47z4ahupbk68swal,pn8mvtlz0re9mxduu6uihpu7,EXCEPTION,60,"Missing key fields: city, services; Has coordinates but missing city",Reverse geocode coordinates to fill city,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""services""],""geodata_issue"":""coords_no_city""}"
tk6myu5cyhj6uc8cdrhs3g2w,syy8liugzja1hu5bneowj9p2,EXCEPTION,65,"Missing key fields: city, services; URL issues: twitter_url should be migrated to x_url; Has coordinates but missing city",Reverse geocode coordinates to fill city,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""],""geodata_issue"":""coords_no_city""}"
yw7r7w0dcfj6wfg367t7aam8,cmfpsfqe6002pzjd0t61e7vqi,NEEDS_UPDATE,25,"Missing key fields: city, coordinates, about/description, phone, website, social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""coordinates"",""about/description"",""phone"",""website"",""social_links"",""services""]}"
xpsn4ufbmgadwnbzyf3b3wth,az4zokmn18ut0seepd2oauh0,NEEDS_UPDATE,55,"Missing key fields: phone, social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""social_links"",""services""]}"
u7rmkyzayweqluv20ikowhow,irctip2a7ibzokd9vcmxa018,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
s2pjktkj4r2qno47j06m33nc,l15ywpzc2s4wy67j22udnlok,NEEDS_UPDATE,75,"Missing key fields: social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""social_links"",""services""]}"
jmyez90o5un2frq34h2wby65,lel2aajrgs65lwf9piq5ewp5,NEEDS_UPDATE,85,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
cwpazvkom8x4u7lgi93gkevx,mt5avze3btuk5kb6cjw6srt8,NEEDS_UPDATE,70,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
mfzfav2l9fm8nt28r24pnlr7,fek110qkcv8nyp657tktg4uf,EXCEPTION,60,"Missing key fields: city, phone, services; Has coordinates but missing city",Reverse geocode coordinates to fill city,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""phone"",""services""],""geodata_issue"":""coords_no_city""}"
srexuh5u492wyyyimhnhe8b6,smsmq36tsbldtx90xzihddhx,NEEDS_UPDATE,80,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
ewu059znw9o36sotmiubhhbx,l9ly6pducwklcwceohzjtpe9,EXCEPTION,65,"Missing key fields: city, services; URL issues: twitter_url should be migrated to x_url; Has coordinates but missing city",Reverse geocode coordinates to fill city,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""],""geodata_issue"":""coords_no_city""}"
winkg13yeshzbtyl2c6vfdox,hui763wptvubfci84ldvybyy,NEEDS_UPDATE,80,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
gmopqhak7t2jylrwprcfrpq3,ge6coq7w5609891mzxvp0w5k,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
t1aylgvce1jr7hz7gxcj1zs4,e5yy824asq72q95fqt6526fl,EXCEPTION,65,"Missing key fields: city, services; Has coordinates but missing city",Reverse geocode coordinates to fill city,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""services""],""geodata_issue"":""coords_no_city""}"
br8x7sdz091pl9k9qs7bjalm,ejmslnd2mrwsb8aerjxwwe47,EXCEPTION,70,"Missing key fields: city, social_links, services; Has coordinates but missing city",Reverse geocode coordinates to fill city,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""social_links"",""services""],""geodata_issue"":""coords_no_city""}"
juxlve214lvhbujpom1abh9t,pp5ywee8mtmr71yn0pnsxdgn,EXCEPTION,60,"Missing key fields: city, social_links, services; Has coordinates but missing city",Reverse geocode coordinates to fill city,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""social_links"",""services""],""geodata_issue"":""coords_no_city""}"
fietf22g2o1vhwexpw379dk5,x6t2sm3bychurxqqnjx58hgx,NEEDS_UPDATE,70,"Missing key fields: phone, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""]}"
lppb4d0t5q8egsgrqb12xtp6,cmfpsfqeh002rzjd0do7c2hwl,NEEDS_UPDATE,25,"Missing key fields: city, coordinates, about/description, phone, website, social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""coordinates"",""about/description"",""phone"",""website"",""social_links"",""services""]}"
ricjaxqfgezm3zdr19dckd72,cmfpsfqet002tzjd0ac5hp3vj,EXCEPTION,45,"Missing key fields: coordinates, phone, social_links, services; Has city/address but missing coordinates",Geocode address to get coordinates,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""coordinates"",""phone"",""social_links"",""services""],""geodata_issue"":""address_no_coords""}"
h4br7kg5lu0n5zq7wyj1rzfc,pmwwp9sky3u18ldgnyjsigiw,NEEDS_UPDATE,70,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
id6y54szdi6hi51m9sisfodd,cmfpsfqf4002vzjd0ipeax654,NEEDS_UPDATE,70,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
vkovoonaftc6zz7ublisjmyq,pijcg1gf7kdpiw296nslqq4c,NEEDS_UPDATE,70,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
hoyx8ymxkzdkwg4ul0rf99i3,mzsha30fiqk6jhfpw310tr0m,NEEDS_UPDATE,55,"Missing key fields: phone, social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""social_links"",""services""]}"
do988qmwk1l6zg5sidv96jkm,j3q61g8fat1tde2i30khvgay,NEEDS_UPDATE,75,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
gf39q8mfofm7fi4nugfqtgh3,t9xy2c9cnn8bz2gffvi9gqn4,EXCEPTION,55,"Missing key fields: coordinates, website, services; URL issues: twitter_url should be migrated to x_url; Has city/address but missing coordinates",Geocode address to get coordinates,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""coordinates"",""website"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""],""geodata_issue"":""address_no_coords""}"
zzuo5vaio2es4gc5pc88yexk,qyxob6cqhz0gkdxolewvsmm1,NEEDS_UPDATE,65,"Missing key fields: phone, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""]}"
dkui2us6hc7ipexy7qlzhglq,oq5nde3rp198tqinwwcjcjdd,NEEDS_UPDATE,85,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
viqrl3fs0no1bvih7k7ih5ut,cmfpsfqfg002xzjd00fp4mji1,NEEDS_UPDATE,20,"Missing key fields: city, coordinates, about/description, phone, website, social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""coordinates"",""about/description"",""phone"",""website"",""social_links"",""services""]}"
a3hz8opy3rz982q7qkygzhhi,on7km3w5eydn1w1iwbpiokma,NEEDS_UPDATE,80,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
q36fpbidw9w4jl3v1x5nas28,q8s55ur0mdadtff4lwxgl5o4,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
l9l9t7aylcy84979sc07g45c,yset6czsto1wmsabvb9ftfzn,NEEDS_UPDATE,75,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
